coin,time,status,weekly_velocity,weekly_direction,daily_direction,blockers,zone,origin,terminal,targets
XRP,1777608000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777622400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777636800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777651200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777665600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777680000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777694400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777708800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777723200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777737600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777752000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777766400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777780800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777795200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777809600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777824000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777838400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777852800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777867200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777881600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777896000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777910400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777924800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777939200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777953600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777968000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777982400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1777996800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778011200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778025600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778040000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778054400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778068800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778083200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778097600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778112000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778126400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778140800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778155200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778169600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778184000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778198400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778212800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778227200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778241600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778256000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778270400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778284800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778299200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778313600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778328000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778342400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778356800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778371200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778385600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778400000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778414400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778428800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778443200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.4657,[]
XRP,1778457600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778472000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778486400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778500800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778515200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778529600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778544000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778558400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778572800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778587200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778601600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778616000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778630400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778644800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778659200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778673600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778688000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778702400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.294,1.5087,[]
XRP,1778716800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778731200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778745600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778760000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778774400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778788800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778803200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778817600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778832000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778846400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778860800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778875200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778889600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778904000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778918400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778932800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778947200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778961600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778976000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1778990400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779004800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779019200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779033600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779048000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779062400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779076800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779091200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779105600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779120000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779134400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779148800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779163200000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779177600000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779192000000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779206400000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779220800000,rejected,,,1,weekly_warmup_unknown;reaction_absent,"[1.324058, 1.3449]",1.294,1.5087,"[1.3474, 1.357]"
XRP,1779235200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779249600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779264000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779278400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779292800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779307200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779321600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779336000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779350400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779364800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779379200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779393600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779408000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779422400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779436800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779451200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779465600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779480000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779494400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779508800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779523200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779537600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779552000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779566400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779580800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779595200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779609600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779624000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779638400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779652800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779667200000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779681600000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779696000000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779710400000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779724800000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779739200000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779753600000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779768000000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779782400000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779796800000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779811200000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779825600000,rejected,-0.6621089703749731,0,1,weekly_neutral;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779840000000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779854400000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779868800000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779883200000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779897600000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779912000000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779926400000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
XRP,1779940800000,rejected,-0.6621089703749731,0,0,weekly_neutral;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,1.5495,1.3525,[]
